1.2955e+12,230.3,781.37,94
1.2955e+12,235.74,781.37,94
1.2955e+12,251.9,781.37,94
1.2955e+12,259.13,781.37,94
1.2955e+12,263.82,781.37,94
1.2955e+12,279.95,781.37,94
1.2955e+12,278.64,781.37,94
1.2955e+12,296.57,781.37,94
1.2955e+12,306.64,781.37,94
1.2955e+12,308.19,781.37,94
1.2955e+12,307.83,781.37,94
1.2955e+12,700.31,974.67,70
1.2955e+12,695.55,891.81,78
1.2955e+12,694.07,891.81,78
1.2955e+12,693.44,891.81,78
1.2955e+12,824.62,781.33,83
1.2955e+12,824.62,781.33,83
1.2955e+12,824.62,781.33,83
1.2955e+12,824.62,781.33,83
1.2955e+12,824.62,781.33,83
1.2955e+12,727.87,781.34,82
1.2955e+12,736.78,781.34,82
1.2955e+12,738.37,781.34,82
1.2955e+12,738.5,781.34,82
1.2955e+12,783.16,781.33,83
1.2955e+12,783.16,781.33,83
1.2955e+12,773.61,781.33,82
1.2955e+12,769.12,781.34,82
1.2955e+12,766.01,781.34,82
1.2955e+12,764.36,781.34,82
1.2955e+12,751.93,781.34,82
1.2955e+12,748.46,781.34,82
1.2955e+12,548.19,781.35,81
1.2955e+12,513.15,781.35,81
1.2955e+12,504.46,781.35,81
1.2955e+12,520.89,781.35,81
1.2955e+12,563.48,781.35,81
1.2955e+12,564.51,781.35,81
1.2955e+12,565.7,781.35,81
1.2955e+12,567.2,781.35,81
1.2955e+12,575.84,781.35,81
1.2955e+12,575.84,781.35,81
1.2955e+12,575.84,781.35,81
1.2955e+12,589.66,781.35,81
1.2955e+12,589.66,781.35,81
1.2955e+12,589.66,781.35,81
1.2955e+12,628.58,781.34,81
1.2955e+12,637.08,781.34,82
1.2955e+12,636.76,781.34,82
1.2955e+12,637.44,781.34,82
1.2955e+12,632.09,781.34,82
1.2955e+12,630.61,781.34,81
1.2955e+12,629.33,781.34,81
1.2955e+12,625.34,781.35,81
1.2955e+12,618.06,781.35,81
1.2955e+12,615.48,781.35,81
1.2955e+12,610.03,781.35,81
1.2955e+12,575.84,781.35,81
1.2955e+12,575.84,781.35,81
1.2955e+12,575.84,781.35,81
1.2955e+12,575.49,781.35,81
1.2955e+12,499,781.35,81
1.2955e+12,501.33,781.35,81
1.2955e+12,502.71,781.35,81
1.2955e+12,423.8,781.36,80
1.2955e+12,423.8,781.36,80
1.2955e+12,244.17,891.85,74
1.2955e+12,244.17,891.85,74
1.2955e+12,244.17,891.85,74
1.2955e+12,230.95,891.85,74
1.2955e+12,231.16,891.85,74
1.2955e+12,231.63,891.85,74
1.2955e+12,225.63,891.85,74
1.2955e+12,232.3,891.85,74
1.2955e+12,235.38,891.85,74
1.2955e+12,233.57,891.85,74
1.2955e+12,299.43,826.91,75
1.2955e+12,299.42,806.2,94
1.2955e+12,332.94,781.37,94
1.2955e+12,346.9,781.36,80
1.2955e+12,365.27,781.36,80
1.2955e+12,362.53,781.36,80
1.2955e+12,360.15,781.36,80
1.2955e+12,355.79,781.36,80
1.2955e+12,340.47,781.36,94
1.2955e+12,381.35,781.36,80
1.2955e+12,403.38,781.36,80
1.2955e+12,414.58,781.36,80
1.2955e+12,419.5,781.36,80
1.2955e+12,299.44,836.6,75
1.2955e+12,304.26,781.37,94
1.2955e+12,305.69,781.37,94
1.2955e+12,334.64,781.37,94
1.2955e+12,359.66,781.36,80
1.2955e+12,338.18,781.36,94
1.2955e+12,316.86,781.37,94
1.2955e+12,278.85,781.37,94
1.2955e+12,260.86,781.37,94
1.2955e+12,244.13,781.37,94
1.2955e+12,244.13,781.37,94
1.2955e+12,271.77,781.37,94
1.2955e+12,271.77,781.37,94
1.2955e+12,271.77,781.37,94
1.2955e+12,274.45,781.37,94
1.2955e+12,279.01,781.37,94
1.2955e+12,282.93,781.37,94
1.2955e+12,299.42,795.39,94
1.2955e+12,299.42,800.76,94
1.2955e+12,276.32,781.37,94
1.2955e+12,273.01,781.37,94
1.2955e+12,299.42,809.7,94
1.2955e+12,299.43,813.98,94
1.2955e+12,299.43,818,94
1.2955e+12,299.43,819.63,94
1.2955e+12,299.43,825.44,94
1.2955e+12,299.43,824.89,94
1.2955e+12,299.43,826.61,75
1.2955e+12,299.43,827.88,75
1.2955e+12,299.43,828.87,75
1.2955e+12,299.43,827.93,75
1.2955e+12,299.43,827.8,75
1.2955e+12,299.43,828.44,75
1.2955e+12,299.43,831.72,75
1.2955e+12,254.35,781.37,94
1.2955e+12,251.24,781.37,94
1.2955e+12,249.05,781.37,94
1.2955e+12,252.89,781.37,94
1.2955e+12,266.56,781.37,94
1.2955e+12,269.97,781.37,94
1.2955e+12,291.41,781.37,94
1.2955e+12,290.51,781.37,94
1.2955e+12,306.12,781.37,94
1.2955e+12,319.08,781.37,94
1.2955e+12,318.45,781.37,94
1.2955e+12,317.21,781.37,94
1.2955e+12,311.37,781.37,94
1.2955e+12,308.65,781.37,94
1.2955e+12,309.86,781.37,94
1.2955e+12,309.63,781.37,94
1.2955e+12,319.55,781.37,94
1.2955e+12,325.73,781.37,94
1.2955e+12,317.98,781.37,94
1.2955e+12,299.43,816.97,94
1.2955e+12,299.43,830.13,75
1.2955e+12,299.43,835.71,75
1.2955e+12,299.44,848.35,75
1.2955e+12,299.44,850.24,75
1.2955e+12,299.44,850.41,75
1.2955e+12,299.44,850.41,75
1.2955e+12,299.45,863.02,75
1.2955e+12,299.45,864.12,75
1.2955e+12,299.45,864.21,75
1.2955e+12,327.1,891.84,75
1.2955e+12,339.11,891.84,75
1.2955e+12,364.67,891.84,76
1.2955e+12,366.83,891.84,76
1.2955e+12,371.03,891.84,76
1.2955e+12,374.34,891.84,76
1.2955e+12,381.22,891.84,76
1.2955e+12,387.35,891.84,76
1.2955e+12,389.11,891.84,76
1.2955e+12,392.44,891.83,76
1.2955e+12,453.45,891.83,76
1.2955e+12,458.71,891.83,76
1.2955e+12,465.16,891.83,76
1.2955e+12,468.34,891.83,76
1.2955e+12,471.94,891.83,76
1.2955e+12,481.13,891.83,76
1.2955e+12,487.89,891.83,77
1.2955e+12,492.55,891.83,77
1.2955e+12,509.33,891.83,77
1.2955e+12,565.09,891.82,77
1.2955e+12,565.6,891.82,77
1.2955e+12,567.87,891.82,77
1.2955e+12,596.03,891.82,77
1.2955e+12,600.53,891.82,77
1.2955e+12,610.48,891.82,77
1.2955e+12,625.73,891.82,77
1.2955e+12,631.05,891.82,77
1.2955e+12,631.15,891.82,77
1.2955e+12,641.94,891.82,78
1.2955e+12,645.19,891.82,78
1.2955e+12,645.03,891.82,78
1.2955e+12,644.99,891.82,78
1.2955e+12,645.28,891.82,78
1.2955e+12,645.08,891.82,78
1.2955e+12,644.03,891.82,78
1.2955e+12,644.67,891.82,78
1.2955e+12,644.89,891.82,78
1.2955e+12,631.75,891.82,77
1.2955e+12,631.3,891.82,77
1.2955e+12,631.2,891.82,77
1.2955e+12,631.18,891.82,77
1.2955e+12,631.17,891.82,77
1.2955e+12,631.17,891.82,77
1.2955e+12,631.17,891.82,77
1.2955e+12,641.46,891.82,78
1.2955e+12,654.63,891.82,78
1.2955e+12,646.39,891.82,78
1.2955e+12,645.21,891.82,78
1.2955e+12,644.4,891.82,78
1.2955e+12,635.02,891.82,78
1.2955e+12,633.46,891.82,78
1.2955e+12,622.21,891.82,77
1.2955e+12,617.84,891.82,77
1.2955e+12,617.54,891.82,77
1.2955e+12,617.42,891.82,77
1.2955e+12,617.39,891.82,77
1.2955e+12,611.87,891.82,77
1.2955e+12,607.15,891.82,77
1.2955e+12,605.35,891.82,77
1.2955e+12,598.13,891.82,77
1.2955e+12,596.33,891.82,77
1.2955e+12,590.91,891.82,77
1.2955e+12,590.82,891.82,77
1.2955e+12,587.9,891.82,77
1.2955e+12,587.68,891.82,77
1.2955e+12,586.21,891.82,77
1.2955e+12,581.95,891.82,77
1.2955e+12,582.67,891.82,77
1.2955e+12,581.35,891.82,77
1.2955e+12,582.54,891.82,77
1.2955e+12,582.42,891.82,77
1.2955e+12,582.35,891.82,77
1.2955e+12,583.3,891.82,77
1.2955e+12,587.35,891.82,77
1.2955e+12,586.94,891.82,77
1.2955e+12,585.15,891.82,77
1.2955e+12,584.96,891.82,77
1.2955e+12,583.4,891.82,77
1.2955e+12,581.6,891.82,77
1.2955e+12,584.47,891.82,77
1.2955e+12,586.73,891.82,77
1.2955e+12,589.39,891.82,77
1.2955e+12,592.16,891.82,77
1.2955e+12,593.19,891.82,77
1.2955e+12,589.18,891.82,77
1.2955e+12,587.25,891.82,77
1.2955e+12,587.37,891.82,77
1.2955e+12,583.74,891.82,77
1.2955e+12,584.67,891.82,77
1.2955e+12,583.12,891.82,77
1.2955e+12,584.53,891.82,77
1.2955e+12,585.31,891.82,77
1.2955e+12,583.77,891.82,77
1.2955e+12,582.06,891.82,77
1.2955e+12,582.53,891.82,77
1.2955e+12,586.57,891.82,77
1.2955e+12,591.25,891.82,77
1.2955e+12,598.81,891.82,77
1.2955e+12,598.21,891.82,77
1.2955e+12,597.36,891.82,77
1.2955e+12,595.06,891.82,77
1.2955e+12,594.04,891.82,77
1.2955e+12,592.16,891.82,77
1.2955e+12,602.5,891.82,77
1.2955e+12,616.16,891.82,77
1.2955e+12,617.11,891.82,77
1.2955e+12,627.32,891.82,77
1.2955e+12,628.93,891.82,77
1.2955e+12,630.25,891.82,77
1.2955e+12,630.86,891.82,77
1.2955e+12,631.04,891.82,77
1.2955e+12,631.15,891.82,77
1.2955e+12,629.9,891.82,77
1.2955e+12,628.75,891.82,77
1.2955e+12,626.11,891.82,77
1.2955e+12,623.47,891.82,77
1.2955e+12,616.2,891.82,77
1.2955e+12,614.92,891.82,77
1.2955e+12,608.74,891.82,77
1.2955e+12,607.1,891.82,77
