1.2954e+12,783.16,781.33,83
1.2954e+12,777.91,781.33,82
1.2954e+12,776.22,781.33,82
1.2954e+12,780.28,781.33,83
1.2954e+12,784.61,781.33,83
1.2954e+12,787.46,781.33,83
1.2954e+12,789.22,781.33,83
1.2954e+12,788.08,781.33,83
1.2954e+12,788.02,781.33,83
1.2954e+12,788.48,781.33,83
1.2954e+12,789.12,781.33,83
1.2954e+12,755.99,781.34,82
1.2954e+12,769.41,891.81,78
1.2954e+12,775.91,891.81,78
1.2954e+12,779.95,891.81,78
1.2954e+12,784.82,891.81,79
1.2954e+12,789.73,891.81,79
1.2954e+12,824.68,926.52,79
1.2954e+12,824.69,931.76,79
1.2954e+12,807.81,974.66,71
1.2954e+12,824.72,1003.6,71
1.2954e+12,824.73,1022.6,71
1.2954e+12,824.74,1047.5,63
1.2954e+12,824.74,1063.2,63
1.2954e+12,824.77,1115.7,63
1.2954e+12,824.77,1124.3,63
1.2954e+12,824.77,1126.1,63
1.2954e+12,824.78,1136.4,63
1.2954e+12,824.78,1140.5,63
1.2954e+12,824.78,1140.5,63
1.2954e+12,824.78,1140,63
1.2954e+12,824.78,1139.9,63
1.2954e+12,787.36,1195.6,55
1.2954e+12,782.23,1278.5,48
1.2954e+12,782.91,1278.5,48
1.2954e+12,783.25,1278.5,48
1.2954e+12,783.26,1278.5,48
1.2954e+12,783.22,1278.5,48
1.2954e+12,774.47,1278.5,47
1.2954e+12,780.51,1278.5,48
1.2954e+12,782.33,1278.5,48
1.2954e+12,824.85,1314.6,48
1.2954e+12,824.86,1328.9,48
1.2954e+12,824.86,1332.4,48
1.2954e+12,824.86,1333.7,48
1.2954e+12,824.86,1333.7,48
1.2954e+12,824.86,1343.1,48
1.2954e+12,824.87,1346.2,48
1.2954e+12,775.9,1416.6,39
1.2954e+12,770.29,1416.6,39
1.2954e+12,766.29,1416.6,39
1.2954e+12,764.66,1416.6,39
1.2954e+12,756.82,1499.4,34
1.2954e+12,756.12,1499.4,34
1.2954e+12,755.9,1499.4,34
1.2954e+12,777.53,1499.4,35
1.2954e+12,771.26,1582.3,29
1.2954e+12,781.84,1582.3,30
1.2954e+12,825,1643.9,30
1.2954e+12,825,1660.6,30
1.2954e+12,825.01,1686,25
1.2954e+12,825.02,1691.3,25
1.2954e+12,787.65,1720.4,25
1.2954e+12,776.47,1720.4,24
1.2954e+12,771.32,1720.4,24
1.2954e+12,769.11,1720.4,24
1.2954e+12,768.45,1720.4,24
1.2954e+12,767.43,1720.4,24
