430.260015,1996.569888
436.023499,1996.569489
417.041319,1996.570802
397.904339,1996.572126
334.893009,1996.576485
321.154632,1996.577435
318.028252,1996.577651
301.318294,1996.578807
288.65245,1996.579684
251.915421,1996.582225
247.130485,1996.582556
235.750022,1996.583343
232.250468,1996.583585
217.008849,1991.408944
228.286518,1996.583859
230.135808,1996.583732
217.028011,2035.537687
217.040322,2063.888016
217.058476,2105.69681
217.070711,2133.873142
217.074715,2143.094939
217.082722,2161.53301
217.082988,2162.146139
217.086198,2169.539595
217.092219,2183.404052
217.094152,2187.856145
217.100319,2202.057547
270.196543,2272.765367
272.228275,2272.765227
284.614928,2272.76437
299.423075,2272.763346
324.611021,2272.761603
338.891194,2272.760615
348.966926,2272.759918
356.458073,2272.7594
353.544542,2272.759602
373.742997,2272.758204
424.000027,2272.754728
430.167094,2272.754301
424.914998,2272.754665
431.582395,2272.754203
442.678139,2272.753436
447.311041,2272.753115
456.914084,2272.752451
481.775847,2272.750731
551.026115,2272.745941
563.517811,2272.745077
578.265143,2272.744056
589.747884,2272.743262
582.86211,2272.743738
578.892631,2272.744013
570.740825,2272.744577
553.737855,2272.745753
631.77018,2272.740355
631.77018,2272.740355
609.009255,2272.74193
604.395703,2272.742249
603.455854,2272.742314
606.999637,2272.742069
611.734816,2272.741741
628.10477,2272.740609
630.849681,2272.740419
640.89777,2272.739724
643.650974,2272.739533
645.845797,2272.739382
655.211114,2272.738734
684.412768,2272.736714
686.778975,2272.73655
699.002537,2272.735704
700.857357,2272.735576
701.092319,2272.73556
700.990041,2272.735567
712.240584,2272.734789
743.349577,2272.732637
769.372331,2272.730837
796.500789,2272.72896
812.691066,2272.72784
802.540699,2272.728542
789.551436,2272.729441
776.059078,2272.730374
779.533754,2272.730134
771.442762,2272.730693
763.871451,2272.731217
756.969091,2272.731695
734.578577,2272.733243
718.952209,2272.734324
726.09506,2272.73383
735.515662,2272.733179
738.061546,2272.733002
745.008134,2272.732522
749.085419,2272.73224
756.670551,2272.731715
769.789734,2272.730808
780.410025,2272.730073
777.587715,2272.730268
775.683139,2272.7304
772.755786,2272.730602
825.244613,2217.824273
825.239233,2205.434641
825.238619,2204.020577
825.233869,2193.080913
825.227719,2178.918177
825.218116,2156.804092
825.215564,2150.926888
825.208446,2134.532582
821.580844,2107.016581
825.188267,2088.061795
825.186187,2083.272758
825.175367,2058.355401
825.169721,2045.35264
825.161348,2026.069445
825.154468,2010.224746
825.149111,1997.887589
825.137509,1971.16951
825.133321,1961.525151
825.130344,1954.670254
825.124002,1940.062862
825.109157,1905.876757
825.100823,1886.684703
789.490409,1858.452834
783.84026,1858.453225
825.069773,1815.1778
825.058983,1790.32949
825.050544,1770.894394
825.047888,1764.776909
785.78715,1720.360887
784.264042,1720.360992
760.845223,1720.362612
758.191532,1720.362796
765.395196,1720.362298
775.711418,1720.361584
780.452126,1720.361256
782.450687,1720.361118
776.955336,1720.361498
780.70091,1720.361239
781.977998,1720.36115
782.763048,1720.361096
783.191509,1720.361066
783.37395,1720.361054
783.462406,1720.361048
783.514927,1720.361044
783.553627,1720.361041
783.559156,1720.361041
783.56192,1720.361041
783.564684,1720.361041
783.564684,1720.361041
783.564684,1720.361041
783.564684,1720.361041
780.313913,1720.361266
781.986291,1720.36115
782.674592,1720.361102
