-83,-90,-84,-92,-93
-81,-82,-84,-86,-85
-81,-81,-82,-82,-84
-76,-77,-81,-83,-83
-79,-79,-81,-85,-86
-84,-88,-89,-90,-90
-88,-89,-89,-83,-92
-86,-89,-89,-90,-90
-88,-88,-89,-89,-90
-85,-86,-87,-90,-90
-86,-86,-88,-88,-89
-87,-88,-88,-90,-90
-85,-87,-88,-89,-89
-85,-88,-86,-91,-92
-88,-88,-89,-90,-92
-89,-90,-91,-93,-94
-93,-94,-95,-95,-88
-89,-90,-90,-87,-91
-88,-88,-91,-92,-93
-82,-84,-85,-86,-86
-79,-79,-83,-84,-88
